LIST OF FOREIGN GENOMIC SEGMENTS:
Start     End       Origin  HomeCluster  BAPSIndex  StrainName
98276     99326     5       1            222        4882_6_6
122810    129020    7       1            222        4882_6_6
346737    365136    3       1            222        4882_6_6
366079    366778    2       1            222        4882_6_6
366779    385236    6       1            222        4882_6_6
389048    393649    2       1            222        4882_6_6
395283    395945    7       1            222        4882_6_6
396315    401355    7       1            222        4882_6_6
408479    409996    7       1            222        4882_6_6
410185    412346    7       1            222        4882_6_6
429219    444953    7       1            222        4882_6_6
497439    504074    3       1            222        4882_6_6
505644    505935    4       1            222        4882_6_6
507479    508014    2       1            222        4882_6_6
508015    508429    4       1            222        4882_6_6
919410    920031    7       1            222        4882_6_6
921862    923980    2       1            222        4882_6_6
998337    1000485   2       1            222        4882_6_6
1025060   1040868   5       1            222        4882_6_6
1057758   1066605   6       1            222        4882_6_6
1067854   1074054   6       1            222        4882_6_6
1078866   1081077   2       1            222        4882_6_6
1085530   1087472   2       1            222        4882_6_6
1230754   1232120   6       1            222        4882_6_6
1278167   1279166   3       1            222        4882_6_6
1279167   1279271   5       1            222        4882_6_6
1329012   1332518   7       1            222        4882_6_6
1564507   1568627   2       1            222        4882_6_6
1585795   1587095   3       1            222        4882_6_6
2047566   2053276   2       1            222        4882_6_6
2054344   2055984   6       1            222        4882_6_6
1488609   1491414   2       1            224        4882_6_8
1491415   1499446   6       1            224        4882_6_8
1499447   1501954   2       1            224        4882_6_8
1501955   1509868   7       1            224        4882_6_8
1510389   1512491   5       1            224        4882_6_8
1515088   1515503   6       1            224        4882_6_8
1515504   1516423   2       1            224        4882_6_8
1517001   1517456   2       1            224        4882_6_8
1518439   1519983   6       1            224        4882_6_8
1522722   1524351   7       1            224        4882_6_8
1524352   1525836   2       1            224        4882_6_8
1722758   1723082   2       1            224        4882_6_8
1462844   1463052   6       1            225        4882_6_9
1494644   1494729   4       1            226        4882_7_10
1731517   1731544   2       1            226        4882_7_10
262864    264544    6       1            227        4882_7_1
264545    265811    2       1            227        4882_7_1
266125    266851    7       1            227        4882_7_1
1731926   1732172   2       1            228        4882_7_2
424128    426359    7       1            229        4882_7_3
813080    813245    5       1            229        4882_7_3
1721874   1722340   2       1            229        4882_7_3
424128    426359    7       1            230        4882_7_4
1721614   1721885   4       1            230        4882_7_4
1731479   1732201   2       1            230        4882_7_4
307328    308166    5       1            231        4882_7_5
308302    308405    3       1            231        4882_7_5
324420    324561    4       1            231        4882_7_5
353501    354144    7       1            231        4882_7_5
451050    452462    4       1            231        4882_7_5
1323809   1324421   4       1            231        4882_7_5
1325918   1326200   7       1            231        4882_7_5
1326668   1327250   7       1            231        4882_7_5
1329271   1332518   7       1            231        4882_7_5
1729997   1730086   3       1            231        4882_7_5
123853    124746    4       1            232        4882_7_6
424128    426359    7       1            232        4882_7_6
1487917   1488207   4       1            232        4882_7_6
1488208   1489865   2       1            232        4882_7_6
1489866   1494783   4       1            232        4882_7_6
1494784   1512336   2       1            232        4882_7_6
1515095   1519816   6       1            232        4882_7_6
1519817   1524351   4       1            232        4882_7_6
1524352   1525836   2       1            232        4882_7_6
1721976   1722208   2       1            232        4882_7_6
228626    229928    2       4            233        4882_7_7
478150    496363    4       4            233        4882_7_7
502212    509233    4       4            233        4882_7_7
663241    670791    4       4            233        4882_7_7
772512    828945    4       4            233        4882_7_7
1377813   1384908   5       4            233        4882_7_7
1384909   1397722   4       4            233        4882_7_7
1833401   1860751   4       4            233        4882_7_7
2119014   2121753   7       4            233        4882_7_7
2138843   2150944   7       4            233        4882_7_7
2150945   2153472   4       4            233        4882_7_7
2156970   2159088   4       4            233        4882_7_7
2160045   2162604   2       4            233        4882_7_7
2163421   2169944   2       4            233        4882_7_7
2169945   2172760   4       4            233        4882_7_7
2172761   2174413   3       4            233        4882_7_7
2174414   2176729   2       4            233        4882_7_7
1278285   1280768   2       2            234        4882_7_8
1393428   1397260   2       2            234        4882_7_8
1729934   1730126   3       2            234        4882_7_8
1831695   1839827   2       2            234        4882_7_8
1864859   1866583   6       2            234        4882_7_8
1278285   1280768   2       2            235        4882_7_9
1393428   1397260   2       2            235        4882_7_9
1831695   1839827   2       2            235        4882_7_9
1864859   1866583   6       2            235        4882_7_9
539828    540152    7       1            236        4882_8_11
764607    764836    6       1            236        4882_8_11
1278167   1279602   3       1            236        4882_8_11
1279603   1279927   4       1            236        4882_8_11
1279928   1280099   2       1            236        4882_8_11
1487896   1488288   7       1            236        4882_8_11
1488555   1489865   4       1            236        4882_8_11
1513874   1516104   2       1            236        4882_8_11
298850    304964    7       1            237        4882_8_1
304965    320253    6       1            237        4882_8_1
320254    321795    2       1            237        4882_8_1
1485126   1487720   5       1            237        4882_8_1
2053682   2054705   6       1            237        4882_8_1
2055549   2059838   2       1            237        4882_8_1
2059839   2062363   7       1            237        4882_8_1
2062364   2065343   2       1            237        4882_8_1
2153631   2155456   4       1            237        4882_8_1
2156970   2159048   4       1            237        4882_8_1
294903    319918    2       2            238        4882_8_2
530338    534105    2       2            238        4882_8_2
680412    680639    5       2            238        4882_8_2
958289    962206    2       2            238        4882_8_2
1279886   1280148   2       2            238        4882_8_2
1732428   1733258   4       2            238        4882_8_2
1831695   1839827   2       2            238        4882_8_2
294903    319918    2       2            239        4882_8_3
530338    534097    2       2            239        4882_8_3
680412    680639    5       2            239        4882_8_3
958289    962206    2       2            239        4882_8_3
1279886   1280148   2       2            239        4882_8_3
1732428   1733237   4       2            239        4882_8_3
1831695   1839827   2       2            239        4882_8_3
294903    319918    2       2            240        4882_8_4
530338    534105    2       2            240        4882_8_4
958289    962206    2       2            240        4882_8_4
1279886   1280148   2       2            240        4882_8_4
1372295   1372450   5       2            240        4882_8_4
1831695   1839827   2       2            240        4882_8_4
67397     79662     6       2            241        4882_8_8
81634     84037     2       2            241        4882_8_8
84569     91775     2       2            241        4882_8_8
106662    112881    3       2            241        4882_8_8
122559    124638    7       2            241        4882_8_8
294364    294601    7       2            241        4882_8_8
294662    295114    2       2            241        4882_8_8
295115    295681    3       2            241        4882_8_8
299609    301016    4       2            241        4882_8_8
301663    303467    4       2            241        4882_8_8
303468    305125    2       2            241        4882_8_8
305126    305472    5       2            241        4882_8_8
309643    311830    2       2            241        4882_8_8
319328    322411    4       2            241        4882_8_8
322412    326182    2       2            241        4882_8_8
326183    326879    6       2            241        4882_8_8
326880    327211    2       2            241        4882_8_8
327212    331056    6       2            241        4882_8_8
372245    376432    5       2            241        4882_8_8
379531    381246    6       2            241        4882_8_8
409813    410230    5       2            241        4882_8_8
410847    411469    7       2            241        4882_8_8
501181    501821    3       2            241        4882_8_8
571385    574359    5       2            241        4882_8_8
574360    584528    2       2            241        4882_8_8
958289    962206    2       2            241        4882_8_8
1040695   1047373   2       2            241        4882_8_8
1131415   1134162   6       2            241        4882_8_8
1184511   1190316   6       2            241        4882_8_8
1279886   1280209   2       2            241        4882_8_8
1340013   1351729   3       2            241        4882_8_8
1733058   1733258   2       2            241        4882_8_8
1831695   1839827   2       2            241        4882_8_8
1862264   1864931   2       2            241        4882_8_8
1957220   1962722   2       2            241        4882_8_8
2021827   2026598   3       2            241        4882_8_8
2030989   2033714   3       2            241        4882_8_8
2034929   2035252   3       2            241        4882_8_8
2037565   2044254   2       2            241        4882_8_8
2046980   2056341   2       2            241        4882_8_8
2056342   2059922   7       2            241        4882_8_8
2059923   2069506   2       2            241        4882_8_8
2190691   2193889   5       2            241        4882_8_8
2197807   2204433   5       2            241        4882_8_8
